Year,Job Title,Category,Country,Region,Total,Latitude,Longitude
2023,Product Manager,Operations,Spain,Europe,65,40.073859990680205,3.219532405274631
2023,UX Designer,Engineering,Spain,Europe,37,38.16115293844863,0.9338672232204637
2023,Cybersecurity Analyst,Finance,Spain,Europe,83,37.70048113553877,-2.1062693675720237
2023,AI Researcher,Sales,Spain,Europe,16,41.860491284767605,-4.585834562045019
2024,Software Engineer,IT,USA,North America,41,28.834734346730603,-115.79532869956691
2024,Data Scientist,IT,USA,North America,17,25.659157282660328,-81.91721549496
2024,Marketing Manager,Legal,USA,North America,94,31.669608789665645,-108.81361592405956
2024,Financial Analyst,Legal,USA,North America,23,43.77160409252329,-102.5152502662193
2024,HR Specialist,Marketing,USA,North America,6,36.68044975522654,-106.4356710258042
2024,IT Support,HR,USA,North America,98,25.809130486556125,-85.48770968446023
2024,Sales Executive,IT,USA,North America,69,43.53523931437318,-109.32010574645068
2024,Operations Manager,HR,USA,North America,10,33.39986882355082,-99.24626283208994
2024,Legal Consultant,HR,USA,North America,55,38.8776800729494,-98.0347678933183
2024,Medical Doctor,Legal,USA,North America,41,33.08689263089592,-74.7587018273332
2024,Civil Engineer,Marketing,USA,North America,3,47.16303273181123,-106.18331426967646
2024,Product Manager,IT,USA,North America,72,33.230352783671236,-76.77790388790471
2024,UX Designer,Operations,USA,North America,58,25.793213205076697,-81.81103467634571
2024,Cybersecurity Analyst,Sales,USA,North America,11,43.21132581409742,-97.93700368254247
2024,AI Researcher,Finance,USA,North America,58,42.66123950494449,-113.9382498121841
2024,Software Engineer,Engineering,Canada,North America,57,47.24248061969487,-54.40668157584312
2024,Data Scientist,Engineering,Canada,North America,87,79.98411715120932,-130.5995900961172
2024,Marketing Manager,Operations,Canada,North America,39,77.0984979602967,-67.40881120306229
2024,Financial Analyst,Sales,Canada,North America,99,78.1739931091848,-132.71670067532648
2024,HR Specialist,Legal,Canada,North America,42,65.1700147577857,-120.01560145851997
2024,IT Support,Operations,Canada,North America,81,81.6797106814672,-127.42515151424803
2024,Sales Executive,Operations,Canada,North America,42,82.46582182590049,-98.12376548713056
2024,Operations Manager,HR,Canada,North America,63,48.06530426239286,-123.7463505107253
2024,Legal Consultant,IT,Canada,North America,13,65.49230569556131,-114.19595762968174
2024,Medical Doctor,IT,Canada,North America,58,61.60099987773161,-107.49491917527763
2024,Civil Engineer,IT,Canada,North America,32,73.08608642995571,-89.36949855852805
2024,Product Manager,Sales,Canada,North America,62,50.45375729464062,-74.71009046058377
2024,UX Designer,Engineering,Canada,North America,60,61.98926502950778,-65.79288515646309
2024,Cybersecurity Analyst,Operations,Canada,North America,99,79.19807114155458,-106.48426075235605
2024,AI Researcher,Engineering,Canada,North America,41,61.37940598974324,-106.13426860655618
2024,Software Engineer,Operations,Germany,Europe,5,49.697934272750885,8.07858652345504
2024,Data Scientist,Operations,Germany,Europe,45,48.68302144219369,7.641380407520786
2024,Marketing Manager,Marketing,Germany,Europe,7,54.04313753560273,7.172959984787006
2024,Financial Analyst,Engineering,Germany,Europe,46,48.32873381456263,9.039208725885034
2024,HR Specialist,HR,Germany,Europe,69,53.56488054909696,12.882800521337089
2024,IT Support,Marketing,Germany,Europe,14,47.845599862441745,6.375901401957903
2024,Sales Executive,Operations,Germany,Europe,72,52.37648836396256,14.86524946623401
2024,Operations Manager,Sales,Germany,Europe,21,53.328674468461166,10.319746716779214
2024,Legal Consultant,Finance,Germany,Europe,21,52.317445531384635,7.746877276217182
2024,Medical Doctor,HR,Germany,Europe,33,50.000393209564116,6.993170038353337
2024,Civil Engineer,Legal,Germany,Europe,26,50.15862156276262,9.947200987928522
2024,Product Manager,Sales,Germany,Europe,51,51.14309926975223,12.607262474191312
2024,UX Designer,Operations,Germany,Europe,85,53.75056750143287,6.738294281273144
2024,Cybersecurity Analyst,Engineering,Germany,Europe,81,54.91837371189743,14.781275315950861
2024,AI Researcher,Legal,Germany,Europe,62,52.38322966115874,6.7459400919795725
2024,Software Engineer,Sales,UK,Europe,60,59.3691549086478,0.6109234517636892
2024,Data Scientist,IT,UK,Europe,90,60.729389045198005,-0.49564210783694307
2024,Marketing Manager,Marketing,UK,Europe,63,57.38999756305507,1.4037321321084466
2024,Financial Analyst,HR,UK,Europe,13,57.14206104860468,-0.2833611358589039
2024,HR Specialist,Marketing,UK,Europe,24,53.39750067932193,-4.514272936977897
2024,IT Support,HR,UK,Europe,21,60.690906478381805,-4.139549715875508
2024,Sales Executive,Sales,UK,Europe,47,58.78734683648119,-3.194787056783108
2024,Operations Manager,Marketing,UK,Europe,80,56.20959707920789,-0.757307809509868
2024,Legal Consultant,Legal,UK,Europe,56,56.09602844389094,-7.4095261880866365
2024,Medical Doctor,Operations,UK,Europe,44,51.55390642367041,-1.6267971717829255
2024,Civil Engineer,IT,UK,Europe,30,53.71467048105546,-5.963829346883327
2024,Product Manager,HR,UK,Europe,39,58.47834671760307,-2.3441970697543546
2024,UX Designer,Legal,UK,Europe,44,59.77902131003184,-4.427380974558489
2024,Cybersecurity Analyst,Finance,UK,Europe,87,60.04402714627217,-7.242046381974349
2024,AI Researcher,Marketing,UK,Europe,53,50.25328118217208,-1.004271961243722
2024,Software Engineer,Operations,France,Europe,42,45.95767819847657,-2.4058926248597623
2024,Data Scientist,Finance,France,Europe,62,46.37901522902558,2.0454878477631544
2024,Marketing Manager,Legal,France,Europe,85,45.29952772815145,2.2784395083231885
2024,Financial Analyst,Legal,France,Europe,85,46.77609392027313,3.7011095808243457
2024,HR Specialist,Marketing,France,Europe,27,48.01089302033502,8.87008195916345
2024,IT Support,Legal,France,Europe,95,46.55206345975413,8.999560426432156
2024,Sales Executive,HR,France,Europe,2,41.281529353145736,1.4343552639704482
2024,Operations Manager,Sales,France,Europe,40,47.55331095244908,0.9403770367613262
2024,Legal Consultant,Engineering,France,Europe,65,50.334884401150674,-0.34308481047585104
2024,Medical Doctor,Engineering,France,Europe,43,48.460805584693254,6.884997078139051
2024,Civil Engineer,Marketing,France,Europe,66,43.86000706282118,1.3742857054466322
2024,Product Manager,Finance,France,Europe,20,47.78108173945961,0.44911648028578455
2024,UX Designer,Sales,France,Europe,60,44.16729875428848,-0.9689832498630189
2024,Cybersecurity Analyst,Legal,France,Europe,42,43.28838083540147,0.6523080601169067
2024,AI Researcher,Marketing,France,Europe,78,49.82405273870742,4.893003492300629
2024,Software Engineer,HR,Australia,Australia,52,-33.80703217229352,114.755253364926
2024,Data Scientist,Sales,Australia,Australia,98,-12.639655501177657,127.18447572386788
2024,Marketing Manager,Legal,Australia,Australia,69,-18.26784523669542,129.28995052671738
2024,Financial Analyst,Marketing,Australia,Australia,27,-12.672638807363189,137.23679782613505
2024,HR Specialist,Marketing,Australia,Australia,62,-42.31723385269171,142.09319343800573
2024,IT Support,IT,Australia,Australia,43,-10.767814044662636,142.16784341774917
2024,Sales Executive,Operations,Australia,Australia,6,-27.259588501069985,117.80769230621367
2024,Operations Manager,Engineering,Australia,Australia,32,-18.963333406293984,148.1473303738887
2024,Legal Consultant,Finance,Australia,Australia,70,-24.80019569828686,145.35805386774462
2024,Medical Doctor,Legal,Australia,Australia,93,-28.489000630838632,152.33891379067833
2024,Civil Engineer,Sales,Australia,Australia,100,-41.08813875819766,142.70660175452517
2024,Product Manager,IT,Australia,Australia,65,-31.066131107329372,147.3800570869697
2024,UX Designer,HR,Australia,Australia,35,-19.553407533401202,124.92009524486896
2024,Cybersecurity Analyst,Marketing,Australia,Australia,2,-36.339009634816954,124.06996897815989
2024,AI Researcher,Operations,Australia,Australia,57,-34.67071703715638,114.27798512728197
2024,Software Engineer,Finance,India,Asia,95,14.286956503504356,75.93533944720875
2024,Data Scientist,Finance,India,Asia,46,13.966847125366694,89.73419426319532
2024,Marketing Manager,Finance,India,Asia,8,22.35605598606357,68.94953597880482
2024,Financial Analyst,Engineering,India,Asia,24,31.56074304701737,72.76970506692139
2024,HR Specialist,Legal,India,Asia,92,27.986324093721944,86.62887343489369
2024,IT Support,Marketing,India,Asia,82,15.594776153711623,69.72754928372572
2024,Sales Executive,Sales,India,Asia,37,25.75212643635462,78.74150212444091
2024,Operations Manager,Operations,India,Asia,43,11.588300881001206,95.23252830923943
2024,Legal Consultant,Operations,India,Asia,10,13.870022178187911,93.55872772894139
2024,Medical Doctor,Engineering,India,Asia,71,17.43581584647718,87.52075247797444
2024,Civil Engineer,IT,India,Asia,58,22.1453053229352,88.75878908371634
2024,Product Manager,HR,India,Asia,92,25.646027435701487,79.59292474920717
2024,UX Designer,Engineering,India,Asia,49,30.610731294880647,87.52648655747618
2024,Cybersecurity Analyst,Sales,India,Asia,0,15.252601096227924,97.32182903002996
2024,AI Researcher,Finance,India,Asia,38,15.167157583825572,78.35100886702521
2024,Software Engineer,Engineering,Brazil,South America,45,-27.258068125046442,-61.12039294259242
2024,Data Scientist,IT,Brazil,South America,49,-9.986121457407688,-69.57850308279706
2024,Marketing Manager,Legal,Brazil,South America,88,-23.60930491049918,-55.262053314949625
2024,Financial Analyst,Marketing,Brazil,South America,63,-3.5728458745657043,-37.154500015005915
2024,HR Specialist,HR,Brazil,South America,74,4.967333264430678,-40.1468891703415
2024,IT Support,HR,Brazil,South America,12,-13.800854414454815,-55.139124082578576
2024,Sales Executive,Finance,Brazil,South America,72,-1.6292038882596103,-36.08112810496359
2024,Operations Manager,Sales,Brazil,South America,34,-17.362386803307867,-42.763530778489105
2024,Legal Consultant,HR,Brazil,South America,43,-29.050055245375937,-50.58943415758069
2024,Medical Doctor,Engineering,Brazil,South America,60,-10.593461996765022,-57.404172494326176
2024,Civil Engineer,HR,Brazil,South America,74,-18.921260682326235,-41.237411045003064
2024,Product Manager,IT,Brazil,South America,41,2.5012607886931946,-48.768236422329394
2024,UX Designer,Legal,Brazil,South America,36,-31.519479091281767,-70.67046407891176
2024,Cybersecurity Analyst,Finance,Brazil,South America,63,-2.532122423796796,-72.0719510493019
2024,AI Researcher,Sales,Brazil,South America,83,-29.721766175207208,-59.33421798937748
2024,Software Engineer,Finance,China,Asia,91,51.14173634942022,117.94160085156241
2024,Data Scientist,IT,China,Asia,33,53.330890063904015,102.85712520590158
2024,Marketing Manager,Operations,China,Asia,50,52.24197238870161,120.75800963402128
2024,Financial Analyst,HR,China,Asia,49,18.30370593534968,124.28607440696658
2024,HR Specialist,Sales,China,Asia,29,25.831456746418635,109.330096099342
2024,IT Support,Marketing,China,Asia,85,41.03686530184112,98.91123828931212
2024,Sales Executive,HR,China,Asia,19,47.811610824075615,90.58713805677257
2024,Operations Manager,Engineering,China,Asia,88,50.30513407762046,88.98222012658591
2024,Legal Consultant,Sales,China,Asia,85,43.075101752999515,92.21383209375809
2024,Medical Doctor,Operations,China,Asia,62,24.509073107180804,78.14833623452495
2024,Civil Engineer,Engineering,China,Asia,73,45.07566243835354,92.55109301262394
2024,Product Manager,Legal,China,Asia,55,31.13592503690205,87.39896115688933
2024,UX Designer,HR,China,Asia,8,46.328410517946566,120.11959010209881
2024,Cybersecurity Analyst,Legal,China,Asia,65,19.89916949782945,122.01352791370624
2024,AI Researcher,Operations,China,Asia,69,36.44761144407095,122.46812597119722
2024,Software Engineer,Finance,Japan,Asia,36,41.52006232475553,141.30899260456684
2024,Data Scientist,Finance,Japan,Asia,41,43.80346769311939,136.87240099827542
2024,Marketing Manager,HR,Japan,Asia,73,38.89321264648011,130.35460481916326
2024,Financial Analyst,Legal,Japan,Asia,25,37.93284975112924,140.59909594485183
2024,HR Specialist,Operations,Japan,Asia,80,33.848066906827285,144.63959013425145
2024,IT Support,Legal,Japan,Asia,33,39.03073080493648,131.45281343462693
2024,Sales Executive,Finance,Japan,Asia,91,30.556291118699892,144.47868852927243
2024,Operations Manager,Legal,Japan,Asia,68,38.895905546682904,144.39747950586678
2024,Legal Consultant,HR,Japan,Asia,44,34.2950962729449,145.6229832401748
2024,Medical Doctor,HR,Japan,Asia,23,41.99315940557858,142.94248008814566
2024,Civil Engineer,HR,Japan,Asia,0,42.423720172998614,141.71066565527468
2024,Product Manager,HR,Japan,Asia,74,39.366355625056194,134.25832561289948
2024,UX Designer,Operations,Japan,Asia,30,36.65321364495782,140.1630366342277
2024,Cybersecurity Analyst,Sales,Japan,Asia,27,37.302117378731474,132.44157479965835
2024,AI Researcher,HR,Japan,Asia,81,35.65886084964838,141.8328641035963
2024,Software Engineer,IT,Mexico,North America,14,32.108186073393206,-89.36894508246274
2024,Data Scientist,Marketing,Mexico,North America,64,25.711412027668302,-102.32721611111873
2024,Marketing Manager,Sales,Mexico,North America,77,18.345540871932247,-103.49346398032529
2024,Financial Analyst,HR,Mexico,North America,91,24.428100131474736,-95.34041584257533
2024,HR Specialist,HR,Mexico,North America,48,21.834651587986354,-101.85747884870753
2024,IT Support,Engineering,Mexico,North America,87,31.098892269519414,-111.02351220995502
2024,Sales Executive,HR,Mexico,North America,39,15.989680561447148,-87.23792543386608
2024,Operations Manager,IT,Mexico,North America,56,20.416583366762556,-115.2018272105877
2024,Legal Consultant,Operations,Mexico,North America,41,21.705581277032593,-116.35114746210172
2024,Medical Doctor,Sales,Mexico,North America,65,18.859822294247707,-95.19098180922545
2024,Civil Engineer,Marketing,Mexico,North America,72,14.938202473703464,-87.42076476426216
2024,Product Manager,Marketing,Mexico,North America,87,14.683782300523363,-114.0508931673934
2024,UX Designer,Sales,Mexico,North America,44,30.44751558795455,-98.77755397809312
2024,Cybersecurity Analyst,Marketing,Mexico,North America,21,31.202516071966073,-112.01002025854964
2024,AI Researcher,Marketing,Mexico,North America,13,28.639607881286842,-102.66471951452489
2024,Software Engineer,Legal,South Africa,Africa,92,-24.023176283729843,21.70503720625276
2024,Data Scientist,Operations,South Africa,Africa,74,-24.1476884352126,32.09341389423976
2024,Marketing Manager,Operations,South Africa,Africa,44,-38.82294689366173,18.168091137455757
2024,Financial Analyst,IT,South Africa,Africa,16,-43.390683062518995,21.51017495853517
2024,HR Specialist,Operations,South Africa,Africa,61,-46.079824292252,26.20265140316299
2024,IT Support,Operations,South Africa,Africa,85,-24.64179294220925,26.18080762305224
2024,Sales Executive,Finance,South Africa,Africa,9,-24.968210660287003,24.873142056589792
2024,Operations Manager,Engineering,South Africa,Africa,51,-32.019725213428956,24.535110487489582
2024,Legal Consultant,Marketing,South Africa,Africa,71,-33.79472945655837,30.36699887230482
2024,Medical Doctor,Engineering,South Africa,Africa,14,-22.131868742150985,19.29184957763508
2024,Civil Engineer,Operations,South Africa,Africa,90,-34.05414065725066,32.70367006093146
2024,Product Manager,HR,South Africa,Africa,78,-45.79260884002767,26.792787571084013
2024,UX Designer,Engineering,South Africa,Africa,96,-36.805321682852316,17.016523195002204
2024,Cybersecurity Analyst,Engineering,South Africa,Africa,68,-36.33013767707553,32.097775494772605
2024,AI Researcher,Operations,South Africa,Africa,90,-42.47109030021885,25.112544181439606
2024,Software Engineer,IT,Italy,Europe,2,37.23156941065988,18.41174471221207
2024,Data Scientist,Finance,Italy,Europe,35,41.31302867400851,7.904556208406279
2024,Marketing Manager,Sales,Italy,Europe,70,36.444874079911166,9.473461187563235
2024,Financial Analyst,Finance,Italy,Europe,70,44.22102375432528,17.34898818595055
2024,HR Specialist,Finance,Italy,Europe,24,42.576591258670305,12.474300719301118
2024,IT Support,Sales,Italy,Europe,35,36.75854819851412,8.149935929473433
